Crime ID,Date,Time,City,Location,Latitude,Longitude,Crime Type,Number of Crimes,Number of Arrests,Arrest Made,Severity,Hour,Minute,Year,Month,MonthName,DOW,DOW_num,YearMonth,IsWeekend,TimeBlock,ArrestFlag,SeverityOrd
C1592,2024-10-24,16:20,Little Rock,Matthew Parks,34.7465,-92.2896,Robbery,1,1,Arrest Made,High,16,20,2024,10,Oct,Thursday,3,2024-10,False,Afternoon,1,3
C1593,2025-03-22,13:30,Dallas,Thompson Walk,32.7767,-96.797,Fraud,1,2,Arrest Made,Medium,13,30,2025,3,Mar,Saturday,5,2025-03,True,Afternoon,1,2
C1594,2024-06-04,17:34,Austin,Barron River,30.2672,-97.7431,Burglary,1,0,No Arrest,Medium,17,34,2024,6,Jun,Tuesday,1,2024-06,False,Evening,0,2
C1595,2025-01-10,22:15,Kansas City,Roberto Fall,39.0997,-94.5786,Drug Offense,1,2,Arrest Made,Medium,22,15,2025,1,Jan,Friday,4,2025-01,False,Night,1,2
C1596,2024-02-12,13:00,Dallas,Alice Key,32.7767,-96.797,Assault,1,1,Arrest Made,Medium,13,0,2024,2,Feb,Monday,0,2024-02,False,Afternoon,1,2
C1597,2023-07-31,06:40,Austin,Williams Coves,30.2672,-97.7431,Burglary,1,0,No Arrest,Medium,6,40,2023,7,Jul,Monday,0,2023-07,False,Morning,0,2
C1598,2025-04-08,16:33,Dallas,Erica Overpass,32.7767,-96.797,Drug Offense,1,1,Arrest Made,Medium,16,33,2025,4,Apr,Tuesday,1,2025-04,False,Afternoon,1,2
C1599,2024-10-12,03:14,Little Rock,Eric Vista,34.7465,-92.2896,Theft,1,1,Arrest Made,Low,3,14,2024,10,Oct,Saturday,5,2024-10,True,Night,1,1
C1600,2023-07-13,10:34,Houston,Howard Via,29.7604,-95.3698,Assault,1,2,Arrest Made,Medium,10,34,2023,7,Jul,Thursday,3,2023-07,False,Morning,1,2
C1601,2024-11-01,20:49,San Antonio,Moran Falls,29.4241,-98.4936,Robbery,1,0,No Arrest,High,20,49,2024,11,Nov,Friday,4,2024-11,False,Evening,0,3
C1602,2024-07-08,04:58,Dallas,Evans Burg,32.7767,-96.797,Homicide,1,1,Arrest Made,High,4,58,2024,7,Jul,Monday,0,2024-07,False,Night,1,3
C1603,2024-01-02,23:30,San Antonio,Gonzalez Park,29.4241,-98.4936,Fraud,1,1,Arrest Made,Medium,23,30,2024,1,Jan,Tuesday,1,2024-01,False,Night,1,2
C1604,2025-02-23,20:48,Oklahoma City,Harmon Place,35.4676,-97.5164,Theft,1,2,Arrest Made,Low,20,48,2025,2,Feb,Sunday,6,2025-02,True,Evening,1,1
C1605,2025-02-07,00:19,Austin,Dunn Burgs,30.2672,-97.7431,Assault,1,1,Arrest Made,Medium,0,19,2025,2,Feb,Friday,4,2025-02,False,Night,1,2
C1606,2025-01-10,15:17,San Antonio,Ward Hollow,29.4241,-98.4936,Drug Offense,1,1,Arrest Made,Medium,15,17,2025,1,Jan,Friday,4,2025-01,False,Afternoon,1,2
C1607,2025-05-22,01:25,Tulsa,Anthony Road,36.15398,-95.99277,Drug Offense,1,2,Arrest Made,Medium,1,25,2025,5,May,Thursday,3,2025-05,False,Night,1,2
C1608,2025-06-08,03:10,Tulsa,Aaron Burgs,36.15398,-95.99277,Homicide,1,1,Arrest Made,High,3,10,2025,6,Jun,Sunday,6,2025-06,True,Night,1,3
C1609,2023-09-01,22:46,Little Rock,Shelton Viaduct,34.7465,-92.2896,Burglary,1,0,No Arrest,Medium,22,46,2023,9,Sep,Friday,4,2023-09,False,Night,0,2
C1610,2023-08-30,13:40,Oklahoma City,Reid Path,35.4676,-97.5164,Robbery,1,2,Arrest Made,High,13,40,2023,8,Aug,Wednesday,2,2023-08,False,Afternoon,1,3
C1611,2023-12-27,01:16,Tulsa,Devin Place,36.15398,-95.99277,Fraud,1,1,Arrest Made,Medium,1,16,2023,12,Dec,Wednesday,2,2023-12,False,Night,1,2
C1612,2023-11-30,03:08,Tulsa,Bonnie Landing,36.15398,-95.99277,Vandalism,1,1,Arrest Made,Low,3,8,2023,11,Nov,Thursday,3,2023-11,False,Night,1,1
C1613,2025-06-02,00:42,Kansas City,Patrick Isle,39.0997,-94.5786,Drug Offense,1,1,Arrest Made,Medium,0,42,2025,6,Jun,Monday,0,2025-06,False,Night,1,2
C1614,2025-01-13,02:33,San Antonio,Gregory Highway,29.4241,-98.4936,Burglary,1,2,Arrest Made,Medium,2,33,2025,1,Jan,Monday,0,2025-01,False,Night,1,2
C1615,2024-02-03,16:32,Little Rock,Morse Burg,34.7465,-92.2896,Theft,1,0,No Arrest,Low,16,32,2024,2,Feb,Saturday,5,2024-02,True,Afternoon,0,1
C1616,2023-08-27,03:55,Tulsa,Anthony Mountains,36.15398,-95.99277,Assault,1,1,Arrest Made,Medium,3,55,2023,8,Aug,Sunday,6,2023-08,True,Night,1,2
C1617,2023-12-19,11:33,Dallas,Gonzales Shore,32.7767,-96.797,Homicide,1,1,Arrest Made,High,11,33,2023,12,Dec,Tuesday,1,2023-12,False,Morning,1,3
C1618,2023-11-13,09:32,Tulsa,Kerri Forges,36.15398,-95.99277,Theft,1,0,No Arrest,Low,9,32,2023,11,Nov,Monday,0,2023-11,False,Morning,0,1
C1619,2024-04-02,10:02,Kansas City,Martinez Alley,39.0997,-94.5786,Burglary,1,1,Arrest Made,Medium,10,2,2024,4,Apr,Tuesday,1,2024-04,False,Morning,1,2
C1620,2024-08-10,19:52,Dallas,Brian Loop,32.7767,-96.797,Theft,1,0,No Arrest,Low,19,52,2024,8,Aug,Saturday,5,2024-08,True,Evening,0,1
C1621,2024-01-25,20:50,Dallas,Dean Hill,32.7767,-96.797,Theft,1,1,Arrest Made,Low,20,50,2024,1,Jan,Thursday,3,2024-01,False,Evening,1,1
C1622,2023-11-24,22:09,Austin,Mary Mission,30.2672,-97.7431,Vandalism,1,0,No Arrest,Low,22,9,2023,11,Nov,Friday,4,2023-11,False,Night,0,1
C1623,2024-06-08,00:42,Oklahoma City,Cory Ways,35.4676,-97.5164,Homicide,1,1,Arrest Made,High,0,42,2024,6,Jun,Saturday,5,2024-06,True,Night,1,3
C1624,2024-11-26,07:02,Austin,Strickland Bypass,30.2672,-97.7431,Assault,1,2,Arrest Made,Medium,7,2,2024,11,Nov,Tuesday,1,2024-11,False,Morning,1,2
C1625,2023-10-10,11:49,San Antonio,Daniel Rest,29.4241,-98.4936,Fraud,1,1,Arrest Made,Medium,11,49,2023,10,Oct,Tuesday,1,2023-10,False,Morning,1,2
C1626,2025-02-03,12:05,Dallas,Nguyen Ports,32.7767,-96.797,Assault,1,0,No Arrest,Medium,12,5,2025,2,Feb,Monday,0,2025-02,False,Afternoon,0,2
C1627,2024-12-06,09:01,Little Rock,Alicia Pines,34.7465,-92.2896,Vandalism,1,1,Arrest Made,Low,9,1,2024,12,Dec,Friday,4,2024-12,False,Morning,1,1
C1628,2025-04-16,07:21,Tulsa,John Pine,36.15398,-95.99277,Fraud,1,1,Arrest Made,Medium,7,21,2025,4,Apr,Wednesday,2,2025-04,False,Morning,1,2
C1629,2024-04-01,10:08,Kansas City,Smith Locks,39.0997,-94.5786,Fraud,1,2,Arrest Made,Medium,10,8,2024,4,Apr,Monday,0,2024-04,False,Morning,1,2
C1630,2024-03-10,22:27,Tulsa,Schmitt Vista,36.15398,-95.99277,Theft,1,1,Arrest Made,Low,22,27,2024,3,Mar,Sunday,6,2024-03,True,Night,1,1
C1631,2023-12-20,22:02,Oklahoma City,Martinez Hills,35.4676,-97.5164,Vandalism,1,0,No Arrest,Low,22,2,2023,12,Dec,Wednesday,2,2023-12,False,Night,0,1
C1632,2024-01-14,22:42,Houston,Samuel Mall,29.7604,-95.3698,Drug Offense,1,0,No Arrest,Medium,22,42,2024,1,Jan,Sunday,6,2024-01,True,Night,0,2
C1633,2024-04-03,22:12,San Antonio,William Run,29.4241,-98.4936,Theft,1,0,No Arrest,Low,22,12,2024,4,Apr,Wednesday,2,2024-04,False,Night,0,1
C1634,2023-08-18,03:44,San Antonio,Rice Brook,29.4241,-98.4936,Fraud,1,2,Arrest Made,Medium,3,44,2023,8,Aug,Friday,4,2023-08,False,Night,1,2
C1635,2024-04-30,08:02,Houston,Hutchinson Route,29.7604,-95.3698,Fraud,1,1,Arrest Made,Medium,8,2,2024,4,Apr,Tuesday,1,2024-04,False,Morning,1,2
C1636,2024-07-10,11:21,San Antonio,Lucas Knoll,29.4241,-98.4936,Theft,1,1,Arrest Made,Low,11,21,2024,7,Jul,Wednesday,2,2024-07,False,Morning,1,1
C1637,2024-11-26,16:38,San Antonio,Blake Track,29.4241,-98.4936,Burglary,1,2,Arrest Made,Medium,16,38,2024,11,Nov,Tuesday,1,2024-11,False,Afternoon,1,2
C1638,2025-03-21,04:06,Austin,Sarah Knolls,30.2672,-97.7431,Drug Offense,1,0,No Arrest,Medium,4,6,2025,3,Mar,Friday,4,2025-03,False,Night,0,2
C1639,2025-04-04,15:35,Little Rock,Martin Mills,34.7465,-92.2896,Assault,1,1,Arrest Made,Medium,15,35,2025,4,Apr,Friday,4,2025-04,False,Afternoon,1,2
C1640,2024-11-12,17:45,Houston,Clark Turnpike,29.7604,-95.3698,Vandalism,1,2,Arrest Made,Low,17,45,2024,11,Nov,Tuesday,1,2024-11,False,Evening,1,1
C1641,2023-07-10,00:19,Dallas,Desiree Ranch,32.7767,-96.797,Fraud,1,1,Arrest Made,Medium,0,19,2023,7,Jul,Monday,0,2023-07,False,Night,1,2
C1642,2023-10-07,01:15,Oklahoma City,Lee Views,35.4676,-97.5164,Vandalism,1,0,No Arrest,Low,1,15,2023,10,Oct,Saturday,5,2023-10,True,Night,0,1
C1643,2024-11-26,19:43,Little Rock,White Roads,34.7465,-92.2896,Assault,1,0,No Arrest,Medium,19,43,2024,11,Nov,Tuesday,1,2024-11,False,Evening,0,2
C1644,2023-10-21,04:17,Dallas,John Ridges,32.7767,-96.797,Assault,1,2,Arrest Made,Medium,4,17,2023,10,Oct,Saturday,5,2023-10,True,Night,1,2
C1645,2024-06-26,20:08,Houston,Carla Pine,29.7604,-95.3698,Drug Offense,1,0,No Arrest,Medium,20,8,2024,6,Jun,Wednesday,2,2024-06,False,Evening,0,2
C1646,2024-01-22,22:09,Oklahoma City,Owens Isle,35.4676,-97.5164,Theft,1,0,No Arrest,Low,22,9,2024,1,Jan,Monday,0,2024-01,False,Night,0,1
C1647,2024-08-21,00:43,Kansas City,Valencia Tunnel,39.0997,-94.5786,Homicide,1,1,Arrest Made,High,0,43,2024,8,Aug,Wednesday,2,2024-08,False,Night,1,3
C1648,2024-02-27,00:30,Austin,Monica Crescent,30.2672,-97.7431,Drug Offense,1,1,Arrest Made,Medium,0,30,2024,2,Feb,Tuesday,1,2024-02,False,Night,1,2
C1649,2025-03-20,20:53,Tulsa,Briggs Drive,36.15398,-95.99277,Burglary,1,0,No Arrest,Medium,20,53,2025,3,Mar,Thursday,3,2025-03,False,Evening,0,2
C1650,2023-10-20,16:57,Dallas,Fisher Via,32.7767,-96.797,Robbery,1,2,Arrest Made,High,16,57,2023,10,Oct,Friday,4,2023-10,False,Afternoon,1,3
C1651,2024-05-13,20:05,Austin,Kristi Stream,30.2672,-97.7431,Fraud,1,2,Arrest Made,Medium,20,5,2024,5,May,Monday,0,2024-05,False,Evening,1,2
C1652,2024-07-04,06:43,Austin,Richardson Place,30.2672,-97.7431,Assault,1,0,No Arrest,Medium,6,43,2024,7,Jul,Thursday,3,2024-07,False,Morning,0,2
C1653,2024-02-10,14:37,Kansas City,Paula Motorway,39.0997,-94.5786,Assault,1,2,Arrest Made,Medium,14,37,2024,2,Feb,Saturday,5,2024-02,True,Afternoon,1,2
C1654,2023-08-12,14:04,Dallas,Jasmine Gardens,32.7767,-96.797,Drug Offense,1,1,Arrest Made,Medium,14,4,2023,8,Aug,Saturday,5,2023-08,True,Afternoon,1,2
C1655,2023-07-08,10:02,Tulsa,Julia Grove,36.15398,-95.99277,Fraud,1,2,Arrest Made,Medium,10,2,2023,7,Jul,Saturday,5,2023-07,True,Morning,1,2
C1656,2024-05-16,18:08,Oklahoma City,James Mews,35.4676,-97.5164,Burglary,1,1,Arrest Made,Medium,18,8,2024,5,May,Thursday,3,2024-05,False,Evening,1,2
C1657,2024-09-15,08:17,Tulsa,Garza Valleys,36.15398,-95.99277,Vandalism,1,2,Arrest Made,Low,8,17,2024,9,Sep,Sunday,6,2024-09,True,Morning,1,1
C1658,2024-07-16,02:59,Kansas City,Wilson Views,39.0997,-94.5786,Vandalism,1,1,Arrest Made,Low,2,59,2024,7,Jul,Tuesday,1,2024-07,False,Night,1,1
C1659,2023-10-05,23:40,San Antonio,Montgomery Park,29.4241,-98.4936,Drug Offense,1,0,No Arrest,Medium,23,40,2023,10,Oct,Thursday,3,2023-10,False,Night,0,2
C1660,2024-08-31,10:32,Houston,Jennifer Pass,29.7604,-95.3698,Assault,1,2,Arrest Made,Medium,10,32,2024,8,Aug,Saturday,5,2024-08,True,Morning,1,2
C1661,2024-03-15,14:25,Little Rock,Caleb Avenue,34.7465,-92.2896,Assault,1,2,Arrest Made,Medium,14,25,2024,3,Mar,Friday,4,2024-03,False,Afternoon,1,2
C1662,2023-06-28,20:15,San Antonio,Adam Trail,29.4241,-98.4936,Drug Offense,1,2,Arrest Made,Medium,20,15,2023,6,Jun,Wednesday,2,2023-06,False,Evening,1,2
C1663,2025-06-05,04:59,Oklahoma City,Carl Forge,35.4676,-97.5164,Fraud,1,0,No Arrest,Medium,4,59,2025,6,Jun,Thursday,3,2025-06,False,Night,0,2
C1664,2024-05-28,09:22,San Antonio,Greg Vista,29.4241,-98.4936,Assault,1,2,Arrest Made,Medium,9,22,2024,5,May,Tuesday,1,2024-05,False,Morning,1,2
C1665,2025-05-16,05:46,Houston,Myers Mountains,29.7604,-95.3698,Theft,1,2,Arrest Made,Low,5,46,2025,5,May,Friday,4,2025-05,False,Morning,1,1
C1666,2023-12-14,02:52,Austin,Kyle Summit,30.2672,-97.7431,Assault,1,2,Arrest Made,Medium,2,52,2023,12,Dec,Thursday,3,2023-12,False,Night,1,2
C1667,2023-07-23,12:28,Tulsa,Rodriguez Mill,36.15398,-95.99277,Drug Offense,1,1,Arrest Made,Medium,12,28,2023,7,Jul,Sunday,6,2023-07,True,Afternoon,1,2
C1668,2025-05-06,11:22,Houston,Douglas Centers,29.7604,-95.3698,Homicide,1,1,Arrest Made,High,11,22,2025,5,May,Tuesday,1,2025-05,False,Morning,1,3
C1669,2023-12-27,21:15,Tulsa,Williams Roads,36.15398,-95.99277,Vandalism,1,0,No Arrest,Low,21,15,2023,12,Dec,Wednesday,2,2023-12,False,Night,0,1
C1670,2025-05-18,10:32,Dallas,Christopher Manors,32.7767,-96.797,Robbery,1,1,Arrest Made,High,10,32,2025,5,May,Sunday,6,2025-05,True,Morning,1,3
C1671,2024-11-29,07:48,Oklahoma City,Bryant Tunnel,35.4676,-97.5164,Robbery,1,0,No Arrest,High,7,48,2024,11,Nov,Friday,4,2024-11,False,Morning,0,3
C1672,2024-08-03,07:59,Tulsa,Matthew Village,36.15398,-95.99277,Drug Offense,1,0,No Arrest,Medium,7,59,2024,8,Aug,Saturday,5,2024-08,True,Morning,0,2
C1673,2024-02-04,04:15,Dallas,Summers Cove,32.7767,-96.797,Robbery,1,1,Arrest Made,High,4,15,2024,2,Feb,Sunday,6,2024-02,True,Night,1,3
C1674,2023-09-23,15:30,Little Rock,Elizabeth Light,34.7465,-92.2896,Assault,1,1,Arrest Made,Medium,15,30,2023,9,Sep,Saturday,5,2023-09,True,Afternoon,1,2
C1675,2024-04-23,02:17,Oklahoma City,Michelle Village,35.4676,-97.5164,Fraud,1,0,No Arrest,Medium,2,17,2024,4,Apr,Tuesday,1,2024-04,False,Night,0,2
C1676,2025-05-22,18:17,Houston,Donna Road,29.7604,-95.3698,Theft,1,0,No Arrest,Low,18,17,2025,5,May,Thursday,3,2025-05,False,Evening,0,1
C1677,2025-02-16,09:30,Dallas,Ortiz Centers,32.7767,-96.797,Homicide,1,1,Arrest Made,High,9,30,2025,2,Feb,Sunday,6,2025-02,True,Morning,1,3
C1678,2023-06-13,10:13,Little Rock,Padilla Avenue,34.7465,-92.2896,Drug Offense,1,1,Arrest Made,Medium,10,13,2023,6,Jun,Tuesday,1,2023-06,False,Morning,1,2
C1679,2025-03-27,10:02,Houston,Cory Pike,29.7604,-95.3698,Homicide,1,1,Arrest Made,High,10,2,2025,3,Mar,Thursday,3,2025-03,False,Morning,1,3
C1680,2023-08-31,19:22,Houston,Philip Groves,29.7604,-95.3698,Assault,1,1,Arrest Made,Medium,19,22,2023,8,Aug,Thursday,3,2023-08,False,Evening,1,2
C1681,2025-03-16,21:04,Austin,Chelsea Creek,30.2672,-97.7431,Fraud,1,2,Arrest Made,Medium,21,4,2025,3,Mar,Sunday,6,2025-03,True,Night,1,2
C1682,2023-06-12,07:56,Kansas City,Sabrina Divide,39.0997,-94.5786,Homicide,1,1,Arrest Made,High,7,56,2023,6,Jun,Monday,0,2023-06,False,Morning,1,3
C1683,2023-10-10,16:22,Dallas,Moore Spur,32.7767,-96.797,Drug Offense,1,1,Arrest Made,Medium,16,22,2023,10,Oct,Tuesday,1,2023-10,False,Afternoon,1,2
C1684,2024-02-09,02:05,San Antonio,Smith Valley,29.4241,-98.4936,Theft,1,2,Arrest Made,Low,2,5,2024,2,Feb,Friday,4,2024-02,False,Night,1,1
C1685,2025-02-24,20:18,Oklahoma City,Steven Manor,35.4676,-97.5164,Drug Offense,1,2,Arrest Made,Medium,20,18,2025,2,Feb,Monday,0,2025-02,False,Evening,1,2
C1686,2024-03-19,14:31,Austin,Young Island,30.2672,-97.7431,Vandalism,1,2,Arrest Made,Low,14,31,2024,3,Mar,Tuesday,1,2024-03,False,Afternoon,1,1
C1687,2023-12-31,21:21,Oklahoma City,Allen Wall,35.4676,-97.5164,Vandalism,1,2,Arrest Made,Low,21,21,2023,12,Dec,Sunday,6,2023-12,True,Night,1,1
C1688,2023-09-15,15:39,Austin,Bruce Pines,30.2672,-97.7431,Assault,1,0,No Arrest,Medium,15,39,2023,9,Sep,Friday,4,2023-09,False,Afternoon,0,2
C1689,2025-02-06,09:22,San Antonio,Gonzalez Glens,29.4241,-98.4936,Assault,1,0,No Arrest,Medium,9,22,2025,2,Feb,Thursday,3,2025-02,False,Morning,0,2
C1690,2024-06-10,21:18,Kansas City,Montgomery Junction,39.0997,-94.5786,Vandalism,1,1,Arrest Made,Low,21,18,2024,6,Jun,Monday,0,2024-06,False,Night,1,1
C1691,2023-10-25,09:38,Kansas City,Kim Island,39.0997,-94.5786,Fraud,1,0,No Arrest,Medium,9,38,2023,10,Oct,Wednesday,2,2023-10,False,Morning,0,2
C1692,2025-01-15,02:25,Houston,Douglas Mission,29.7604,-95.3698,Robbery,1,0,No Arrest,High,2,25,2025,1,Jan,Wednesday,2,2025-01,False,Night,0,3
C1693,2023-08-13,13:28,San Antonio,Dixon Wells,29.4241,-98.4936,Burglary,1,2,Arrest Made,Medium,13,28,2023,8,Aug,Sunday,6,2023-08,True,Afternoon,1,2
C1694,2024-10-10,14:30,Oklahoma City,Kevin Heights,35.4676,-97.5164,Vandalism,1,2,Arrest Made,Low,14,30,2024,10,Oct,Thursday,3,2024-10,False,Afternoon,1,1
C1695,2024-07-02,19:26,Kansas City,Lynch Valley,39.0997,-94.5786,Fraud,1,1,Arrest Made,Medium,19,26,2024,7,Jul,Tuesday,1,2024-07,False,Evening,1,2
C1696,2024-09-06,04:27,Houston,Jeffrey Ranch,29.7604,-95.3698,Assault,1,0,No Arrest,Medium,4,27,2024,9,Sep,Friday,4,2024-09,False,Night,0,2
C1697,2025-02-28,16:56,San Antonio,Amy Turnpike,29.4241,-98.4936,Burglary,1,1,Arrest Made,Medium,16,56,2025,2,Feb,Friday,4,2025-02,False,Afternoon,1,2
C1698,2023-11-29,12:34,Dallas,Gregory Mill,32.7767,-96.797,Fraud,1,1,Arrest Made,Medium,12,34,2023,11,Nov,Wednesday,2,2023-11,False,Afternoon,1,2
C1699,2024-06-25,04:21,Oklahoma City,Kimberly Lakes,35.4676,-97.5164,Fraud,1,0,No Arrest,Medium,4,21,2024,6,Jun,Tuesday,1,2024-06,False,Night,0,2
C1700,2024-12-24,11:37,Kansas City,Allison Cliffs,39.0997,-94.5786,Drug Offense,1,0,No Arrest,Medium,11,37,2024,12,Dec,Tuesday,1,2024-12,False,Morning,0,2
C1701,2024-04-10,06:07,Austin,Tiffany Loop,30.2672,-97.7431,Robbery,1,2,Arrest Made,High,6,7,2024,4,Apr,Wednesday,2,2024-04,False,Morning,1,3
C1702,2024-03-13,00:43,Austin,Ryan Knoll,30.2672,-97.7431,Assault,1,1,Arrest Made,Medium,0,43,2024,3,Mar,Wednesday,2,2024-03,False,Night,1,2
C1703,2024-08-10,05:49,San Antonio,Brandy Fords,29.4241,-98.4936,Vandalism,1,2,Arrest Made,Low,5,49,2024,8,Aug,Saturday,5,2024-08,True,Morning,1,1
C1704,2024-03-12,23:16,San Antonio,Guzman Cove,29.4241,-98.4936,Vandalism,1,1,Arrest Made,Low,23,16,2024,3,Mar,Tuesday,1,2024-03,False,Night,1,1
C1705,2024-09-24,00:04,Little Rock,Dustin Keys,34.7465,-92.2896,Drug Offense,1,2,Arrest Made,Medium,0,4,2024,9,Sep,Tuesday,1,2024-09,False,Night,1,2
C1706,2023-07-19,10:45,Tulsa,Lee Green,36.15398,-95.99277,Fraud,1,1,Arrest Made,Medium,10,45,2023,7,Jul,Wednesday,2,2023-07,False,Morning,1,2
C1707,2023-10-01,13:03,Dallas,Joseph View,32.7767,-96.797,Burglary,1,1,Arrest Made,Medium,13,3,2023,10,Oct,Sunday,6,2023-10,True,Afternoon,1,2
C1708,2023-12-07,14:08,Houston,Miranda Union,29.7604,-95.3698,Vandalism,1,2,Arrest Made,Low,14,8,2023,12,Dec,Thursday,3,2023-12,False,Afternoon,1,1
C1709,2025-03-14,07:16,Houston,Adams Orchard,29.7604,-95.3698,Drug Offense,1,0,No Arrest,Medium,7,16,2025,3,Mar,Friday,4,2025-03,False,Morning,0,2
C1710,2024-03-03,00:23,Kansas City,Clay Springs,39.0997,-94.5786,Homicide,1,1,Arrest Made,High,0,23,2024,3,Mar,Sunday,6,2024-03,True,Night,1,3
C1711,2025-03-13,08:19,Little Rock,Jasmine Ports,34.7465,-92.2896,Homicide,1,1,Arrest Made,High,8,19,2025,3,Mar,Thursday,3,2025-03,False,Morning,1,3
C1712,2023-07-11,07:50,Oklahoma City,Dickerson Corners,35.4676,-97.5164,Homicide,1,1,Arrest Made,High,7,50,2023,7,Jul,Tuesday,1,2023-07,False,Morning,1,3
C1713,2025-04-04,09:22,San Antonio,Danny Burgs,29.4241,-98.4936,Drug Offense,1,1,Arrest Made,Medium,9,22,2025,4,Apr,Friday,4,2025-04,False,Morning,1,2
C1714,2024-12-25,17:44,Houston,Stephanie Highway,29.7604,-95.3698,Robbery,1,0,No Arrest,High,17,44,2024,12,Dec,Wednesday,2,2024-12,False,Evening,0,3
C1715,2025-05-20,20:25,Dallas,Erica Course,32.7767,-96.797,Burglary,1,1,Arrest Made,Medium,20,25,2025,5,May,Tuesday,1,2025-05,False,Evening,1,2
C1716,2025-03-19,13:10,Little Rock,Caldwell Dale,34.7465,-92.2896,Homicide,1,1,Arrest Made,High,13,10,2025,3,Mar,Wednesday,2,2025-03,False,Afternoon,1,3
C1717,2025-02-11,08:49,Little Rock,Fox Views,34.7465,-92.2896,Vandalism,1,0,No Arrest,Low,8,49,2025,2,Feb,Tuesday,1,2025-02,False,Morning,0,1
C1718,2024-01-10,04:09,Houston,Lee Squares,29.7604,-95.3698,Robbery,1,1,Arrest Made,High,4,9,2024,1,Jan,Wednesday,2,2024-01,False,Night,1,3
C1719,2025-04-10,09:02,Little Rock,Lee Bridge,34.7465,-92.2896,Homicide,1,1,Arrest Made,High,9,2,2025,4,Apr,Thursday,3,2025-04,False,Morning,1,3
C1720,2025-03-01,18:43,Houston,Donna Plain,29.7604,-95.3698,Robbery,1,0,No Arrest,High,18,43,2025,3,Mar,Saturday,5,2025-03,True,Evening,0,3
C1721,2024-09-04,20:18,Tulsa,Simpson Parkway,36.15398,-95.99277,Fraud,1,0,No Arrest,Medium,20,18,2024,9,Sep,Wednesday,2,2024-09,False,Evening,0,2
C1722,2024-02-24,10:08,San Antonio,Green Knolls,29.4241,-98.4936,Robbery,1,0,No Arrest,High,10,8,2024,2,Feb,Saturday,5,2024-02,True,Morning,0,3
C1723,2024-07-13,11:50,Little Rock,Catherine Dale,34.7465,-92.2896,Drug Offense,1,0,No Arrest,Medium,11,50,2024,7,Jul,Saturday,5,2024-07,True,Morning,0,2
C1724,2023-11-04,08:53,Tulsa,Martinez Green,36.15398,-95.99277,Burglary,1,2,Arrest Made,Medium,8,53,2023,11,Nov,Saturday,5,2023-11,True,Morning,1,2
C1725,2024-01-17,10:59,Dallas,Anderson Motorway,32.7767,-96.797,Burglary,1,1,Arrest Made,Medium,10,59,2024,1,Jan,Wednesday,2,2024-01,False,Morning,1,2
C1726,2025-05-20,08:13,Tulsa,Juarez Village,36.15398,-95.99277,Vandalism,1,1,Arrest Made,Low,8,13,2025,5,May,Tuesday,1,2025-05,False,Morning,1,1
C1727,2024-07-26,13:45,Oklahoma City,Anthony Street,35.4676,-97.5164,Robbery,1,1,Arrest Made,High,13,45,2024,7,Jul,Friday,4,2024-07,False,Afternoon,1,3
C1728,2025-01-09,10:22,Houston,Martin Greens,29.7604,-95.3698,Fraud,1,1,Arrest Made,Medium,10,22,2025,1,Jan,Thursday,3,2025-01,False,Morning,1,2
C1729,2023-10-02,07:32,Little Rock,Mccoy Islands,34.7465,-92.2896,Vandalism,1,1,Arrest Made,Low,7,32,2023,10,Oct,Monday,0,2023-10,False,Morning,1,1
C1730,2024-05-24,00:33,Dallas,Nelson Trace,32.7767,-96.797,Drug Offense,1,1,Arrest Made,Medium,0,33,2024,5,May,Friday,4,2024-05,False,Night,1,2
C1731,2025-03-10,20:30,Austin,Kelsey Club,30.2672,-97.7431,Homicide,1,1,Arrest Made,High,20,30,2025,3,Mar,Monday,0,2025-03,False,Evening,1,3
C1732,2024-11-08,05:24,Tulsa,Smith Mews,36.15398,-95.99277,Theft,1,2,Arrest Made,Low,5,24,2024,11,Nov,Friday,4,2024-11,False,Morning,1,1
C1733,2024-02-12,22:42,Oklahoma City,King Knoll,35.4676,-97.5164,Assault,1,2,Arrest Made,Medium,22,42,2024,2,Feb,Monday,0,2024-02,False,Night,1,2
C1734,2024-12-13,21:08,Little Rock,Herring Islands,34.7465,-92.2896,Theft,1,2,Arrest Made,Low,21,8,2024,12,Dec,Friday,4,2024-12,False,Night,1,1
C1735,2025-05-12,05:01,Tulsa,Nathan Forest,36.15398,-95.99277,Theft,1,1,Arrest Made,Low,5,1,2025,5,May,Monday,0,2025-05,False,Morning,1,1
C1736,2024-08-24,17:22,Houston,Larry Villages,29.7604,-95.3698,Robbery,1,1,Arrest Made,High,17,22,2024,8,Aug,Saturday,5,2024-08,True,Evening,1,3
C1737,2024-04-15,10:21,Houston,Erin Roads,29.7604,-95.3698,Homicide,1,1,Arrest Made,High,10,21,2024,4,Apr,Monday,0,2024-04,False,Morning,1,3
C1738,2025-01-08,07:35,Houston,Sandra Tunnel,29.7604,-95.3698,Drug Offense,1,2,Arrest Made,Medium,7,35,2025,1,Jan,Wednesday,2,2025-01,False,Morning,1,2
C1739,2023-08-09,02:23,Little Rock,Costa Fork,34.7465,-92.2896,Theft,1,0,No Arrest,Low,2,23,2023,8,Aug,Wednesday,2,2023-08,False,Night,0,1
